grid_id,external_id_type,external_id
grid.441183.b,Wikidata,Q7894244
grid.441185.d,OrgRef,19343395
grid.441185.d,Wikidata,Q7896199
grid.441186.e,ISNI,0000 0004 0634 1244
grid.441193.a,ISNI,0000 0001 0178 452X
grid.441193.a,OrgRef,2151415
grid.441193.a,Wikidata,Q7571428
grid.441197.e,ISNI,0000 0004 0634 172X
grid.441197.e,OrgRef,27634009
grid.441197.e,Wikidata,Q7984839
grid.441198.1,OrgRef,25459235
grid.441198.1,Wikidata,Q7894288
grid.441205.6,OrgRef,26606491
grid.441205.6,Wikidata,Q2888884
grid.441209.a,ISNI,0000 0004 0429 1749
grid.441209.a,OrgRef,1061886
grid.441209.a,OrgRef,2474744
grid.441209.a,Wikidata,Q7636437
grid.441212.0,OrgRef,19775708
grid.441212.0,Wikidata,Q7894320
grid.441213.1,OrgRef,26393343
grid.441213.1,Wikidata,Q7894239
grid.441218.a,ISNI,0000 0004 0589 8841
grid.441218.a,OrgRef,5075828
grid.441218.a,Wikidata,Q4475821
grid.441220.1,OrgRef,36342102
grid.441220.1,Wikidata,Q7894313
grid.441222.3,ISNI,0000 0000 9303 5966
grid.441222.3,OrgRef,4590600
grid.441222.3,Wikidata,Q3445256
grid.441230.0,OrgRef,26544306
grid.441230.0,Wikidata,Q7894351
grid.441235.5,ISNI,0000 0004 0634 551X
grid.441238.8,OrgRef,1557139
grid.441238.8,Wikidata,Q6496487
grid.441240.7,ISNI,0000 0004 0634 5384
grid.441240.7,OrgRef,15607497
grid.441240.7,Wikidata,Q6827343
grid.441241.6,OrgRef,19341611
grid.441241.6,Wikidata,Q4826836
grid.441242.5,ISNI,0000 0004 0524 4485
grid.441242.5,OrgRef,1155825
grid.441242.5,Wikidata,Q7060498
grid.441243.4,ISNI,0000 0004 0434 3465
grid.441243.4,OrgRef,2667852
grid.441243.4,Wikidata,Q7054767
grid.441244.3,ISNI,0000 0004 0435 1975
grid.441244.3,OrgRef,19932611
grid.441244.3,Wikidata,Q4748638
grid.441245.2,ISNI,0000 0004 0435 1991
grid.441245.2,OrgRef,1240251
grid.441245.2,Wikidata,Q7986928
grid.441248.f,ISNI,0000 0000 9144 5822
grid.441248.f,OrgRef,571025
grid.441248.f,Wikidata,Q6914146
grid.441249.e,OrgRef,23670948
grid.441249.e,Wikidata,Q6156792
grid.441250.6,ISNI,0000 0001 0311 2647
grid.441250.6,OrgRef,803265
grid.441250.6,Wikidata,Q7838935
grid.441252.4,OrgRef,6417497
grid.441252.4,Wikidata,Q7895206
grid.441256.0,ISNI,0000 0004 0582 6346
grid.441256.0,OrgRef,13058763
grid.441256.0,Wikidata,Q7148347
grid.441257.1,ISNI,0000 0000 8613 5387
grid.441257.1,OrgRef,3369180
grid.441257.1,Wikidata,Q6840587
grid.441259.f,OrgRef,35945024
grid.441259.f,Wikidata,Q7895725
grid.441262.7,OrgRef,6503897
grid.441262.7,Wikidata,Q7895266
grid.441266.3,ISNI,0000 0004 0447 1635
grid.441266.3,OrgRef,3147066
grid.441266.3,Wikidata,Q5591402
grid.441267.2,OrgRef,40965651
grid.441267.2,Wikidata,Q6156405
grid.441269.c,ISNI,0000 0004 0424 4301
grid.441269.c,OrgRef,11720155
grid.441269.c,Wikidata,Q5149845
grid.441278.c,ISNI,0000 0001 0514 1927
grid.441278.c,OrgRef,1791989
grid.441278.c,Wikidata,Q8016768
grid.441281.a,OrgRef,6436248
grid.441281.a,Wikidata,Q941309
grid.441284.f,OrgRef,6577963
grid.441284.f,Wikidata,Q7895471
grid.441285.e,ISNI,0000 0004 0634 6870
grid.441285.e,OrgRef,2506969
grid.441285.e,Wikidata,Q4961841
grid.441296.c,OrgRef,9533662
grid.441296.c,Wikidata,Q6465575
grid.441298.2,OrgRef,6459735
grid.441298.2,Wikidata,Q7895490
grid.441299.3,OrgRef,40965813
grid.441299.3,Wikidata,Q16256657
grid.441300.2,OrgRef,17697089
grid.441300.2,Wikidata,Q7894255
grid.441302.0,OrgRef,14595620
grid.441302.0,Wikidata,Q7894322
grid.441304.6,ISNI,0000 0000 9223 3530
grid.441304.6,OrgRef,767176
grid.441304.6,Wikidata,Q1171185
grid.441306.4,OrgRef,28979905
grid.441306.4,Wikidata,Q5315407
grid.441309.b,ISNI,0000 0001 2232 5832
grid.441309.b,OrgRef,472452
grid.441309.b,Wikidata,Q1068615
grid.441312.1,ISNI,0000 0004 0389 0846
grid.441315.6,ISNI,0000 0004 0507 8675
grid.441316.5,ISNI,0000 0004 0592 3947
grid.441316.5,OrgRef,586666
grid.441316.5,Wikidata,Q7208107
grid.441317.4,ISNI,0000 0001 2161 0500
grid.441317.4,OrgRef,1980054
grid.441317.4,Wikidata,Q10857990
grid.441339.8,OrgRef,36111180
grid.441339.8,Wikidata,Q7896069
grid.441342.4,OrgRef,6437714
grid.441342.4,Wikidata,Q7227041
grid.441344.2,ISNI,0000 0001 0750 1797
grid.441344.2,OrgRef,12647261
grid.441344.2,Wikidata,Q7057736
grid.441345.3,OrgRef,14595509
grid.441345.3,Wikidata,Q3847544
grid.441346.0,ISNI,0000 0004 0401 8769
grid.441346.0,OrgRef,6436702
grid.441346.0,Wikidata,Q4057042
grid.441347.1,OrgRef,14022669
grid.441347.1,Wikidata,Q7894246
grid.441348.e,ISNI,0000 0001 0230 4620
grid.441348.e,OrgRef,1581963
grid.441348.e,Wikidata,Q1798494
grid.441349.f,OrgRef,16624776
grid.441349.f,Wikidata,Q17042706
grid.441350.7,OrgRef,25449658
grid.441350.7,Wikidata,Q1535007
grid.441354.3,OrgRef,16624664
grid.441354.3,Wikidata,Q7894304
grid.441356.1,ISNI,0000 0004 0458 0591
grid.441356.1,OrgRef,2001406
grid.441356.1,Wikidata,Q7521155
grid.441357.0,OrgRef,6579329
grid.441357.0,Wikidata,Q7227040
grid.441358.f,ISNI,0000 0004 0398 2476
grid.441358.f,OrgRef,4097455
grid.441358.f,Wikidata,Q7896213
grid.441359.e,ISNI,0000 0004 0634 2183
grid.441359.e,OrgRef,4313317
grid.441359.e,Wikidata,Q8013573
grid.441360.4,OrgRef,40967554
grid.441360.4,Wikidata,Q17085960
grid.441367.3,ISNI,0000 0000 9428 5326
grid.441367.3,OrgRef,4032612
grid.441367.3,Wikidata,Q7896781
grid.441368.c,OrgRef,40953649
grid.441368.c,Wikidata,Q16968756
grid.441370.5,ISNI,0000 0004 0482 4592
grid.441370.5,OrgRef,4800278
grid.441370.5,Wikidata,Q6016225
grid.441372.7,OrgRef,21043212
grid.441372.7,Wikidata,Q7896692
grid.441373.6,ISNI,0000 0000 8681 2843
grid.441373.6,OrgRef,2668155
grid.441373.6,Wikidata,Q7987876
grid.441375.0,ISNI,0000 0004 0526 1090
grid.441375.0,OrgRef,27722269
grid.441375.0,Wikidata,Q5143034
grid.441376.3,ISNI,0000 0004 0633 1556
grid.441376.3,OrgRef,2183989
grid.441376.3,Wikidata,Q2822225
grid.441378.d,ISNI,0000 0001 2185 3481
grid.441378.d,OrgRef,300227
grid.441378.d,Wikidata,Q1534879
grid.441388.2,OrgRef,16417804
grid.441388.2,Wikidata,Q5714562
grid.441390.b,OrgRef,6435855
grid.441390.b,Wikidata,Q7896114
grid.441391.a,OrgRef,22626667
grid.441391.a,Wikidata,Q8044879
grid.441392.9,OrgRef,23699438
grid.441392.9,Wikidata,Q6156824
grid.441399.2,OrgRef,14638539
grid.441399.2,Wikidata,Q7894238
grid.441404.1,OrgRef,24046406
grid.441404.1,Wikidata,Q5461630
grid.441414.0,OrgRef,2016794
grid.441414.0,Wikidata,Q1464480
grid.441419.d,OrgRef,23103266
grid.441419.d,Wikidata,Q7894249
grid.441420.7,OrgRef,14654534
grid.441420.7,Wikidata,Q5150165
grid.441428.f,OrgRef,30254039
grid.441428.f,Wikidata,Q7894306
grid.441436.0,OrgRef,16661606
grid.441436.0,Wikidata,Q5290724
grid.441437.1,ISNI,0000 0004 0389 0766
grid.441444.5,OrgRef,5184645
grid.441444.5,Wikidata,Q8012588
grid.441446.7,ISNI,0000 0004 0582 9088
grid.441446.7,OrgRef,16227395
grid.441446.7,Wikidata,Q4775042
grid.441447.6,OrgRef,33647294
grid.441447.6,Wikidata,Q16911443
grid.441450.0,ISNI,0000 0004 0389 0977
grid.441451.1,OrgRef,8942144
grid.441451.1,Wikidata,Q5680372
grid.441454.4,ISNI,0000 0004 0388 6863
grid.441460.3,OrgRef,5254225
grid.441460.3,Wikidata,Q1548573
grid.441462.1,ISNI,0000 0004 0484 565X
grid.441462.1,OrgRef,31853231
grid.441462.1,Wikidata,Q7894342
grid.441466.5,ISNI,0000 0001 0313 2234
grid.441466.5,OrgRef,9504777
grid.441466.5,Wikidata,Q4775043
grid.441467.4,ISNI,0000 0004 0388 9853
grid.441467.4,OrgRef,1750737
grid.441467.4,Wikidata,Q5159000
grid.441468.b,ISNI,0000 0001 0175 2210
grid.441468.b,OrgRef,3747748
grid.441468.b,Wikidata,Q3463817
grid.441469.a,ISNI,0000 0004 0464 4321
grid.441469.a,OrgRef,30871829
grid.441469.a,Wikidata,Q4965764
grid.441471.3,ISNI,0000 0004 0583 0572
grid.441471.3,OrgRef,8744400
grid.441471.3,Wikidata,Q7001981
grid.441472.0,ISNI,0000 0004 0634 2992
grid.441472.0,OrgRef,16847736
grid.441472.0,Wikidata,Q6053849
grid.441473.1,ISNI,0000 0004 4902 3588
grid.441476.4,OrgRef,12221276
grid.441476.4,Wikidata,Q2629906
grid.441481.c,OrgRef,5270083
grid.441481.c,Wikidata,Q14680381
grid.441483.e,ISNI,0000 0001 0244 9782
grid.441483.e,OrgRef,4262862
grid.441483.e,Wikidata,Q16959503
grid.441484.9,OrgRef,4624957
grid.441484.9,Wikidata,Q6041601
grid.441486.b,OrgRef,7388566
grid.441486.b,Wikidata,Q4005839
grid.441489.4,OrgRef,3977021
grid.441489.4,Wikidata,Q7894235
grid.441490.c,OrgRef,6586200
grid.441490.c,Wikidata,Q2120374
grid.441492.e,OrgRef,3135713
grid.441492.e,Wikidata,Q4826832
grid.441492.e,Wikidata,Q40211735
grid.441493.f,OrgRef,14639209
grid.441493.f,Wikidata,Q6496489
grid.441496.a,OrgRef,16661670
grid.441496.a,Wikidata,Q7894339
grid.441497.b,OrgRef,31761905
grid.441497.b,Wikidata,Q6496264
grid.441498.4,OrgRef,16661631
grid.441498.4,Wikidata,Q7894336
grid.441502.6,OrgRef,15348968
grid.441502.6,Wikidata,Q17073944
grid.441503.7,OrgRef,16661738
grid.441503.7,Wikidata,Q7894261
grid.441504.0,OrgRef,9024644
grid.441504.0,Wikidata,Q7894264
grid.441506.2,OrgRef,16661748
grid.441506.2,Wikidata,Q7894266
grid.441507.3,OrgRef,16661729
grid.441507.3,Wikidata,Q7894272
grid.441508.c,OrgRef,16661691
grid.441508.c,Wikidata,Q7894297
grid.441509.d,OrgRef,20049348
grid.441509.d,Wikidata,Q3034637
grid.441515.0,OrgRef,23473941
grid.441515.0,Wikidata,Q367398
grid.441518.d,OrgRef,23282221
grid.441518.d,Wikidata,Q7894305
grid.441520.6,OrgRef,23282202
grid.441520.6,Wikidata,Q7894344
grid.441524.2,OrgRef,2380028
grid.441524.2,Wikidata,Q747786
grid.441525.3,OrgRef,2597124
grid.441525.3,Wikidata,Q1275933
grid.441526.0,OrgRef,23282196
grid.441526.0,Wikidata,Q7894284
grid.441528.e,OrgRef,23282211
grid.441528.e,Wikidata,Q7894285
grid.441529.f,OrgRef,20748442
grid.441529.f,Wikidata,Q2496136
grid.441531.6,ISNI,0000 0001 0577 8290
grid.441531.6,OrgRef,7195931
grid.441531.6,Wikidata,Q11285095
grid.441532.5,ISNI,0000 0004 0633 1863
grid.441533.4,ISNI,0000 0004 0633 9689
grid.441539.e,OrgRef,39941885
grid.441539.e,Wikidata,Q15616499
grid.441540.0,ISNI,0000 0004 0587 4778
grid.441540.0,OrgRef,30876713
grid.441540.0,Wikidata,Q7081021
grid.441542.2,OrgRef,2376441
grid.441542.2,Wikidata,Q4816580
grid.441544.4,ISNI,0000 0004 0482 9289
grid.441544.4,OrgRef,498556
grid.441544.4,Wikidata,Q4374296
grid.441546.6,ISNI,0000 0000 9901 1623
grid.441546.6,OrgRef,1017135
grid.441546.6,Wikidata,Q6132876
grid.441548.8,ISNI,0000 0000 9229 3752
grid.441548.8,OrgRef,226023
grid.441548.8,Wikidata,Q7896695
grid.441550.1,ISNI,0000 0000 9284 1229
grid.441550.1,OrgRef,3475003
grid.441550.1,Wikidata,Q128111
grid.441552.3,OrgRef,19999700
grid.441552.3,Wikidata,Q2918165
grid.441553.2,ISNI,0000 0004 4678 5894
grid.441553.2,OrgRef,8738978
grid.441553.2,Wikidata,Q5571018
grid.441559.8,OrgRef,14348566
grid.441559.8,Wikidata,Q7895664
grid.441560.2,OrgRef,16175662
grid.441560.2,Wikidata,Q7896809
grid.441561.3,ISNI,0000 0004 0389 0440
grid.441562.0,ISNI,0000 0000 8865 7189
grid.441562.0,OrgRef,5606982
grid.441562.0,Wikidata,Q7895654
grid.441563.1,OrgRef,5603399
grid.441563.1,Wikidata,Q3434858
grid.441564.6,ISNI,0000 0000 9290 7507
grid.441564.6,OrgRef,1997113
grid.441564.6,Wikidata,Q2992101
grid.441565.7,ISNI,0000 0004 0528 5199
grid.441565.7,OrgRef,9184100
grid.441565.7,Wikidata,Q7978693
grid.441568.a,OrgRef,6375194
grid.441568.a,Wikidata,Q1654386
grid.441569.b,ISNI,0000 0004 0395 2429
grid.441569.b,OrgRef,1180748
grid.441569.b,Wikidata,Q3369346
grid.441574.7,OrgRef,3498693
grid.441574.7,Wikidata,Q3068593
grid.441582.e,ISNI,0000 0001 0162 2117
grid.441582.e,OrgRef,1686433
grid.441582.e,Wikidata,Q1563835
grid.441585.9,ISNI,0000 0000 9766 3468
grid.441585.9,OrgRef,1585652
grid.441585.9,Wikidata,Q4883967
grid.441593.e,OrgRef,18190806
grid.441593.e,Wikidata,Q16644552
grid.441596.b,ISNI,0000 0000 8868 6895
grid.441596.b,OrgRef,8394854
grid.441596.b,Wikidata,Q7895673
grid.441598.5,OrgRef,23529745
grid.441598.5,Wikidata,Q4315126
grid.441599.4,ISNI,0000 0004 0633 8598
grid.441599.4,OrgRef,3396787
grid.441599.4,Wikidata,Q7571400
grid.441600.7,ISNI,0000 0004 0483 3595
grid.441600.7,OrgRef,2530531
grid.441600.7,Wikidata,Q5062906
grid.441603.4,ISNI,0000 0004 0378 6045
grid.441603.4,OrgRef,699565
grid.441603.4,Wikidata,Q10946755
grid.441606.1,ISNI,0000 0004 0489 6641
grid.441606.1,OrgRef,7615565
grid.441606.1,Wikidata,Q5858872
grid.441607.0,OrgRef,25538277
grid.441607.0,Wikidata,Q3028249
grid.441609.e,OrgRef,15086067
grid.441609.e,Wikidata,Q7894234
grid.441616.0,OrgRef,2033377
grid.441616.0,Wikidata,Q1789101
grid.441617.1,ISNI,0000 0001 0579 2703
grid.441617.1,OrgRef,2210615
grid.441617.1,Wikidata,Q3551409
grid.441620.5,OrgRef,3978964
grid.441620.5,Wikidata,Q7894326
grid.441624.1,OrgRef,21566707
grid.441624.1,Wikidata,Q7896057
grid.441626.3,ISNI,0000 0001 0728 8367
grid.441626.3,OrgRef,24973101
grid.441626.3,Wikidata,Q3551776
grid.441633.7,ISNI,0000 0000 9293 4601
grid.441633.7,FundRef,100005584
grid.441633.7,OrgRef,721046
grid.441633.7,Wikidata,Q2975783
grid.441635.1,ISNI,0000 0000 9003 3316
grid.441635.1,OrgRef,3634465
grid.441635.1,Wikidata,Q3445331
grid.441637.3,OrgRef,18036957
grid.441637.3,Wikidata,Q6979278
grid.441638.c,OrgRef,18037019
grid.441638.c,Wikidata,Q6979230
grid.441641.2,ISNI,0000 0004 0634 3450
grid.441641.2,OrgRef,18098022
grid.441641.2,Wikidata,Q6275220
grid.441643.0,OrgRef,27342654
grid.441643.0,Wikidata,Q2880081
grid.441644.7,OrgRef,18037030
grid.441644.7,Wikidata,Q6979245
grid.441645.6,ISNI,0000 0001 0448 8435
grid.441645.6,OrgRef,2993166
grid.441645.6,Wikidata,Q7270829
grid.441646.5,ISNI,0000 0004 0387 490X
grid.441646.5,OrgRef,1572176
grid.441646.5,Wikidata,Q7700214
grid.441655.7,OrgRef,36053280
grid.441655.7,Wikidata,Q5403549
grid.441659.b,OrgRef,18037015
grid.441659.b,Wikidata,Q6979253
grid.441661.0,OrgRef,18036911
grid.441661.0,Wikidata,Q6979256
grid.441662.3,ISNI,0000 0000 8817 7150
grid.441662.3,OrgRef,36072837
grid.441662.3,Wikidata,Q7603637
grid.441666.7,OrgRef,9104483
grid.441666.7,Wikidata,Q3551515
grid.441668.9,OrgRef,26748687
grid.441668.9,Wikidata,Q7894300
grid.441670.0,OrgRef,18036918
grid.441670.0,Wikidata,Q6316549
grid.441671.1,OrgRef,25223516
grid.441671.1,Wikidata,Q7894295
grid.441672.2,ISNI,0000 0001 1552 4665
grid.441674.4,OrgRef,18658108
grid.441674.4,Wikidata,Q1812180
grid.441680.f,OrgRef,35691244
grid.441680.f,Wikidata,Q6156341
grid.441681.e,OrgRef,32131829
grid.441681.e,Wikidata,Q7894397
grid.441683.c,ISNI,0000 0001 0738 4172
grid.441683.c,OrgRef,25232545
grid.441683.c,Wikidata,Q7894250
grid.441684.b,OrgRef,12500014
grid.441684.b,Wikidata,Q7894317
grid.441685.a,ISNI,0000 0004 0385 0297
grid.441685.a,OrgRef,1496688
grid.441685.a,Wikidata,Q5576631
grid.441688.7,OrgRef,29160364
grid.441688.7,Wikidata,Q6979226
grid.441689.6,OrgRef,23282207
grid.441689.6,Wikidata,Q7894310
grid.441691.f,OrgRef,2881349
grid.441691.f,Wikidata,Q442106
grid.441695.b,OrgRef,7579630
grid.441695.b,Wikidata,Q989759
grid.441697.9,Wikidata,Q5839170
grid.441701.7,OrgRef,10023531
grid.441701.7,Wikidata,Q2883574
grid.441702.4,OrgRef,4485646
grid.441702.4,Wikidata,Q2885322
grid.441704.2,OrgRef,23898454
grid.441704.2,Wikidata,Q667748
grid.441705.3,OrgRef,3752534
grid.441705.3,Wikidata,Q7894334
grid.441707.1,OrgRef,42125035
grid.441707.1,Wikidata,Q6174695
grid.441716.1,OrgRef,18037027
grid.441716.1,Wikidata,Q6979224
grid.441721.5,OrgRef,41147014
grid.441721.5,Wikidata,Q15217527
grid.441722.6,OrgRef,6861162
grid.441722.6,Wikidata,Q7896708
grid.441723.7,OrgRef,18036980
grid.441723.7,Wikidata,Q6979234
grid.441724.0,OrgRef,22151555
grid.441724.0,Wikidata,Q7896685
grid.441726.2,OrgRef,18036898
grid.441726.2,Wikidata,Q6979250
grid.441727.3,ISNI,0000 0001 2216 0396
grid.441727.3,OrgRef,1680830
grid.441727.3,Wikidata,Q2496204
grid.441728.c,OrgRef,22576922
grid.441728.c,Wikidata,Q7895317
grid.441732.7,ISNI,0000 0004 0486 0665
grid.441732.7,OrgRef,47003143
grid.441732.7,Wikidata,Q6156770
grid.441733.6,OrgRef,30471978
grid.441733.6,Wikidata,Q5053267
grid.441740.2,OrgRef,35689162
grid.441740.2,Wikidata,Q7894308
grid.441741.3,OrgRef,24972934
grid.441741.3,Wikidata,Q5242548
grid.441742.0,OrgRef,18037008
grid.441742.0,Wikidata,Q9091583
grid.441763.3,OrgRef,3779545
grid.441763.3,Wikidata,Q4939511
grid.441773.2,ISNI,0000 0004 0542 2018
grid.441773.2,OrgRef,10285809
grid.441773.2,Wikidata,Q961303
grid.441784.a,OrgRef,9755616
grid.441784.a,Wikidata,Q7414732
grid.441787.9,OrgRef,26809246
grid.441787.9,Wikidata,Q7895570
grid.441788.6,OrgRef,21618983
grid.441788.6,Wikidata,Q2374234
grid.441791.e,OrgRef,2386962
grid.441791.e,Wikidata,Q4712073
grid.441793.c,OrgRef,37363836
grid.441793.c,Wikidata,Q5147878
grid.441794.b,OrgRef,26530698
grid.441794.b,Wikidata,Q4939500
grid.441804.d,OrgRef,21149267
grid.441804.d,Wikidata,Q1306537
grid.441811.9,OrgRef,5063270
grid.441811.9,Wikidata,Q7896686
grid.441813.b,OrgRef,1962241
grid.441813.b,Wikidata,Q29675
grid.441816.e,OrgRef,18651334
grid.441816.e,Wikidata,Q3438435
grid.441817.f,OrgRef,34333811
grid.441817.f,Wikidata,Q3247805
grid.441818.0,OrgRef,2032831
grid.441818.0,Wikidata,Q2636927
grid.441822.9,OrgRef,615884
grid.441822.9,Wikidata,Q5515968
grid.441830.a,OrgRef,37123241
grid.441830.a,Wikidata,Q6844861
grid.441835.f,OrgRef,1271754
grid.441835.f,Wikidata,Q6825309
grid.441843.e,OrgRef,1271745
grid.441843.e,Wikidata,Q634259
grid.441845.8,OrgRef,9840560
grid.441845.8,Wikidata,Q7938058
grid.441846.b,FundRef,501100008567
grid.441849.4,ISNI,0000 0004 4663 2169
grid.441851.d,ISNI,0000 0004 0635 1143
grid.441851.d,OrgRef,16639630
grid.441851.d,Wikidata,Q7894388
grid.441854.8,OrgRef,7681988
grid.441854.8,Wikidata,Q6979244
grid.441861.e,OrgRef,21793721
grid.441861.e,Wikidata,Q7896198
grid.441871.f,OrgRef,22364848
grid.441871.f,Wikidata,Q422166
grid.441890.0,OrgRef,34370484
grid.441890.0,Wikidata,Q648599
grid.441893.3,OrgRef,18643722
grid.441893.3,Wikidata,Q3551703
grid.441896.6,ISNI,0000 0004 0393 4482
grid.441896.6,OrgRef,47000198
grid.441908.0,OrgRef,18934952
grid.441908.0,Wikidata,Q7894314
grid.441913.a,OrgRef,7596870
grid.441913.a,Wikidata,Q7894325
grid.441927.d,OrgRef,2034214
grid.441927.d,Wikidata,Q5202348
grid.441929.3,ISNI,0000 0004 0486 6602
grid.441929.3,OrgRef,22480380
grid.441929.3,Wikidata,Q7895312
grid.441940.c,OrgRef,14883658
grid.441940.c,Wikidata,Q7069999
grid.441947.b,OrgRef,27065400
grid.441947.b,Wikidata,Q7894360
grid.441950.d,OrgRef,22561943
grid.441950.d,Wikidata,Q1424614
grid.441953.e,OrgRef,25881580
grid.441953.e,Wikidata,Q5202383
grid.441954.9,ISNI,0000 0001 2158 6811
grid.441954.9,OrgRef,15345084
grid.441954.9,Wikidata,Q1547837
grid.441956.b,ISNI,0000 0004 0426 5786
grid.441956.b,OrgRef,33444937
grid.441956.b,Wikidata,Q689475
grid.441956.b,Wikidata,Q5062890
grid.441963.d,OrgRef,16640611
grid.441963.d,Wikidata,Q6156567
grid.441965.b,OrgRef,18565320
grid.441965.b,Wikidata,Q930279
grid.441971.e,OrgRef,37940840
grid.441971.e,Wikidata,Q1033788
grid.441972.d,OrgRef,26789554
grid.441972.d,Wikidata,Q7894356
grid.441975.a,OrgRef,30307516
grid.441975.a,Wikidata,Q1117071
grid.441978.7,ISNI,0000 0004 0396 3283
grid.441978.7,OrgRef,36019091
grid.441978.7,Wikidata,Q2340018
grid.441979.6,ISNI,0000 0004 0439 8845
grid.441984.4,OrgRef,10570980
grid.441984.4,Wikidata,Q3551837
grid.441990.1,OrgRef,1498053
grid.441990.1,Wikidata,Q5053268
grid.441997.6,OrgRef,22577428
grid.441997.6,Wikidata,Q7692509
grid.441999.8,ISNI,0000 0001 2323 9370
grid.441999.8,OrgRef,6069891
grid.441999.8,Wikidata,Q5397459
grid.442000.2,OrgRef,16674565
grid.442000.2,Wikidata,Q192537
grid.442001.3,OrgRef,26557304
grid.442001.3,Wikidata,Q7894254
grid.442010.3,OrgRef,24313390
grid.442010.3,Wikidata,Q7894362
grid.442015.6,ISNI,0000 0000 8608 4735
grid.442019.a,ISNI,0000 0000 9679 970X
grid.442028.8,ISNI,0000 0004 0602 5954
grid.442029.9,OrgRef,22577236
grid.442029.9,Wikidata,Q7895650
grid.442035.4,OrgRef,31685696
grid.442035.4,Wikidata,Q10981457
grid.442036.7,OrgRef,26762007
grid.442036.7,Wikidata,Q7894361
grid.442041.7,OrgRef,10404864
grid.442041.7,Wikidata,Q3291440
grid.442043.5,OrgRef,10404890
grid.442043.5,Wikidata,Q961612
grid.442045.3,OrgRef,12332710
grid.442045.3,Wikidata,Q3772943
grid.442050.7,OrgRef,38497524
grid.442050.7,Wikidata,Q4504755
grid.442051.6,ISNI,0000 0004 0541 1925
grid.442051.6,Wikidata,Q6156465
grid.442052.5,OrgRef,38501636
grid.442052.5,Wikidata,Q4562501
grid.442056.1,ISNI,0000 0001 0166 9177
grid.442056.1,OrgRef,31862822
grid.442056.1,Wikidata,Q10387869
grid.442060.4,OrgRef,32123880
grid.442060.4,Wikidata,Q7894400
grid.442063.7,ISNI,0000 0000 9609 0880
grid.442063.7,OrgRef,21550952
grid.442063.7,Wikidata,Q7896369
grid.442065.1,OrgRef,22574636
grid.442065.1,Wikidata,Q3699209
grid.442067.3,OrgRef,22151876
grid.442067.3,Wikidata,Q7895130
grid.442070.5,OrgRef,32859044
grid.442070.5,Wikidata,Q8564986
grid.442071.4,ISNI,0000 0001 2116 4870
grid.442071.4,OrgRef,33363766
grid.442071.4,Wikidata,Q3067794
grid.442072.7,OrgRef,22567202
grid.442072.7,Wikidata,Q7229746
grid.442077.2,OrgRef,22152090
grid.442077.2,Wikidata,Q2495744
grid.442082.8,OrgRef,16983482
grid.442082.8,Wikidata,Q7894230
grid.442085.f,OrgRef,24999352
grid.442085.f,Wikidata,Q2495760
grid.442087.d,OrgRef,5283880
grid.442087.d,Wikidata,Q638434
grid.442089.3,ISNI,0000 0001 2159 8409
grid.442089.3,OrgRef,7154749
grid.442089.3,Wikidata,Q4760155
grid.442096.d,ISNI,0000 0000 9816 9066
grid.442096.d,OrgRef,37598712
grid.442096.d,Wikidata,Q6041362
grid.442098.3,OrgRef,16983407
grid.442098.3,Wikidata,Q935378
grid.442100.3,OrgRef,8549342
grid.442100.3,Wikidata,Q7894286
grid.442103.0,OrgRef,16983415
grid.442103.0,Wikidata,Q7894290
grid.442109.a,OrgRef,12743956
grid.442109.a,Wikidata,Q10387911
grid.442110.2,OrgRef,16983434
grid.442110.2,Wikidata,Q7894301
grid.442113.1,ISNI,0000 0001 2158 5376
grid.442113.1,FundRef,501100004234
grid.442113.1,OrgRef,65408
grid.442113.1,Wikidata,Q839900
grid.442114.6,OrgRef,41158055
grid.442114.6,Wikidata,Q5871533
grid.442115.7,ISNI,0000 0001 2186 8149
grid.442115.7,OrgRef,16983390
grid.442115.7,Wikidata,Q542248
grid.442120.1,ISNI,0000 0001 1533 9232
grid.442120.1,OrgRef,22090638
grid.442120.1,Wikidata,Q7894391
grid.442123.2,OrgRef,24937046
grid.442123.2,Wikidata,Q7895315
grid.442124.5,OrgRef,47000073
grid.442128.9,OrgRef,33048835
grid.442128.9,Wikidata,Q6156664
grid.442129.8,OrgRef,18272972
grid.442129.8,Wikidata,Q7210143
grid.442132.2,OrgRef,27065834
grid.442132.2,Wikidata,Q7894353
grid.442134.4,OrgRef,27735638
grid.442134.4,Wikidata,Q6156560
grid.442143.4,OrgRef,31652274
grid.442143.4,Wikidata,Q3732873
grid.442146.1,ISNI,0000 0004 0486 2177
grid.442146.1,FundRef,501100003962
grid.442151.7,OrgRef,30932259
grid.442151.7,Wikidata,Q4005879
grid.442152.4,ISNI,0000 0004 0414 7982
grid.442153.5,OrgRef,29533145
grid.442153.5,Wikidata,Q661971
grid.442154.2,OrgRef,34633911
grid.442154.2,Wikidata,Q5061952
grid.442156.0,OrgRef,12210269
grid.442156.0,Wikidata,Q541927
grid.442157.1,OrgRef,26453473
grid.442157.1,Wikidata,Q7895474
grid.442158.e,OrgRef,35514827
grid.442158.e,Wikidata,Q5167910
grid.442159.f,OrgRef,4766139
grid.442159.f,Wikidata,Q11050122
grid.442160.5,OrgRef,6240015
grid.442160.5,Wikidata,Q5937434
grid.442162.7,OrgRef,37966298
grid.442162.7,Wikidata,Q1195830
