Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
DY1 1DR,No,52.511461,-2.08247,394500,290400,SO945903,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,205,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1DS,Yes,52.510752,-2.088976,394058,290321,SO940903,1/1/1980 12:00:00 AM,,206,21,17,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1DT,Yes,52.510826,-2.089645,394013,290330,SO940903,1/1/1980 12:00:00 AM,,206,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1DU,Yes,52.510691,-2.086191,394247,290314,SO942903,1/1/1980 12:00:00 AM,,205,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1DW,Yes,52.510671,-2.089447,394026,290312,SO940903,10/1/2017 12:00:00 AM,,207,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1DX,No,52.510559,-2.086889,394200,290300,SO942902,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,207,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1DZ,Yes,52.510745,-2.086339,394237,290320,SO942903,1/1/1980 12:00:00 AM,,205,9,6,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1EA,No,52.510676,-2.086005,394260,290313,SO942903,1/1/1980 12:00:00 AM,3/1/2006 12:00:00 AM,205,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1ED,Yes,52.510405,-2.084806,394341,290282,SO943902,1/1/1980 12:00:00 AM,,207,3,2,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1EE,No,52.509661,-2.085414,394300,290200,SO942901,1/1/1983 12:00:00 AM,7/1/1995 12:00:00 AM,209,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1EF,Yes,52.510129,-2.084133,394387,290252,SO943902,1/1/1980 12:00:00 AM,,207,4,3,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1EG,No,52.510237,-2.084457,394365,290264,SO943902,4/1/1987 12:00:00 AM,6/1/2000 12:00:00 AM,207,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1EH,Yes,52.510728,-2.085395,394301,290318,SO943903,4/1/2009 12:00:00 AM,,205,11,8,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1EJ,No,52.510677,-2.084841,394339,290313,SO943903,1/1/1980 12:00:00 AM,5/1/2013 12:00:00 AM,205,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1EP,Yes,52.510872,-2.085278,394309,290334,SO943903,1/1/1980 12:00:00 AM,,205,22,17,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1EQ,No,52.509986,-2.083882,394404,290236,SO944902,7/1/1990 12:00:00 AM,6/1/2000 12:00:00 AM,208,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1ER,No,52.510722,-2.085445,394298,290318,SO942903,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,205,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1ES,No,52.511459,-2.085417,394300,290400,SO943903,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,202,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1EU,No,52.51056,-2.085415,394300,290300,SO943902,9/1/1991 12:00:00 AM,6/1/1998 12:00:00 AM,206,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1EW,Yes,52.511115,-2.084807,394341,290361,SO943903,2/1/1984 12:00:00 AM,,204,41,34,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1EX,Yes,52.510684,-2.084526,394360,290313,SO943903,1/1/1980 12:00:00 AM,,207,1,1,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1EY,Yes,52.512212,-2.084337,394373,290483,SO943904,3/1/2012 12:00:00 AM,,202,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1EZ,No,52.510677,-2.084841,394339,290313,SO943903,1/1/1980 12:00:00 AM,1/1/2007 12:00:00 AM,205,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1HA,Yes,52.511071,-2.083761,394412,290356,SO944903,1/1/1980 12:00:00 AM,,205,12,6,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1HB,No,52.51146,-2.083944,394400,290400,SO943903,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,203,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1HD,No,52.511631,-2.083797,394410,290419,SO944904,1/1/1980 12:00:00 AM,5/1/2009 12:00:00 AM,203,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1HE,No,52.511636,-2.089189,394044,290420,SO940904,1/1/1980 12:00:00 AM,1/1/2003 12:00:00 AM,201,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1HF,Yes,52.512212,-2.084337,394373,290483,SO943904,1/1/1980 12:00:00 AM,,200,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1HG,Yes,52.511498,-2.088889,394064,290404,SO940904,7/1/1990 12:00:00 AM,,201,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1HH,Yes,52.512249,-2.083336,394441,290487,SO944904,1/1/1980 12:00:00 AM,,200,,,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1HJ,No,52.512134,-2.084328,394374,290475,SO943904,1/1/1980 12:00:00 AM,7/1/2014 12:00:00 AM,200,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1HL,Yes,52.512223,-2.085256,394311,290485,SO943904,1/1/1980 12:00:00 AM,,198,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1HN,No,52.510561,-2.083942,394400,290300,SO944902,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,206,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1HP,Yes,52.511432,-2.085653,394284,290397,SO942903,1/1/1980 12:00:00 AM,,202,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1HQ,No,52.511784,-2.083664,394419,290436,SO944904,1/1/1980 12:00:00 AM,2/1/2008 12:00:00 AM,202,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1HR,Yes,52.511711,-2.085182,394316,290428,SO943904,1/1/1980 12:00:00 AM,,201,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1HT,No,52.512321,-2.087128,394184,290496,SO941904,1/1/1980 12:00:00 AM,2/1/2004 12:00:00 AM,196,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1HW,No,52.512214,-2.08533,394306,290484,SO943904,1/1/1980 12:00:00 AM,8/1/2015 12:00:00 AM,198,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1HX,No,52.511459,-2.085417,394300,290400,SO943903,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,202,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1HY,Yes,52.511737,-2.08611,394253,290431,SO942904,4/1/1987 12:00:00 AM,,200,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1HZ,Yes,52.511432,-2.085653,394284,290397,SO942903,4/1/1987 12:00:00 AM,,202,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1JA,Yes,52.511188,-2.087185,394180,290370,SO941903,1/1/1992 12:00:00 AM,,203,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1JB,Yes,52.511777,-2.088462,394093,290435,SO940904,1/1/1980 12:00:00 AM,,198,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1JD,No,52.510557,-2.089836,394000,290300,SO939902,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,208,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1JE,Yes,52.511198,-2.085976,394262,290371,SO942903,7/1/2002 12:00:00 AM,,203,51,37,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1JF,Yes,52.51188,-2.087053,394189,290447,SO941904,1/1/1980 12:00:00 AM,,199,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1JG,Yes,52.511853,-2.087304,394172,290444,SO941904,1/1/1980 12:00:00 AM,,199,1,1,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1JH,No,52.511791,-2.086582,394221,290437,SO942904,4/1/1986 12:00:00 AM,2/1/2006 12:00:00 AM,199,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1JJ,Yes,52.511179,-2.086595,394220,290369,SO942903,1/1/1980 12:00:00 AM,,203,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1JN,No,52.510559,-2.086889,394200,290300,SO942902,4/1/1986 12:00:00 AM,1/1/1995 12:00:00 AM,207,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1JP,No,52.510559,-2.086889,394200,290300,SO942902,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,207,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1JQ,Yes,52.51179,-2.087878,394133,290437,SO941904,1/1/1980 12:00:00 AM,,200,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1JR,Yes,52.510549,-2.087552,394155,290299,SO941902,3/1/1988 12:00:00 AM,,208,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1JT,No,52.510559,-2.086889,394200,290300,SO942902,9/1/1981 12:00:00 AM,12/1/1991 12:00:00 AM,207,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1JW,No,52.510802,-2.086757,394209,290327,SO942903,4/1/1986 12:00:00 AM,6/1/2011 12:00:00 AM,205,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1JX,Yes,52.513237,-2.08403,394394,290597,SO943905,1/1/1980 12:00:00 AM,,194,4,1,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1LA,Yes,52.51148,-2.080864,394609,290402,SO946904,1/1/1980 12:00:00 AM,,205,2,1,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1LB,No,52.510191,-2.086078,394255,290259,SO942902,1/1/1980 12:00:00 AM,9/1/2007 12:00:00 AM,208,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1LD,Yes,52.510752,-2.08129,394580,290321,SO945903,1/1/1980 12:00:00 AM,,208,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LE,No,52.510562,-2.082468,394500,290300,SO945902,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,208,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1LF,Yes,52.51101,-2.081108,394592,290349,SO945903,1/1/1980 12:00:00 AM,,207,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LG,No,52.510562,-2.082468,394500,290300,SO945902,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,208,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1LH,No,52.511461,-2.08247,394500,290400,SO945903,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,205,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LJ,Yes,52.512163,-2.080969,394602,290478,SO946904,1/1/1980 12:00:00 AM,,202,,,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1LL,No,52.512082,-2.080909,394606,290469,SO946904,4/1/1987 12:00:00 AM,12/1/1999 12:00:00 AM,202,,,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1LN,No,52.511462,-2.080997,394600,290400,SO945903,4/1/1986 12:00:00 AM,1/1/1995 12:00:00 AM,205,,,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1LP,Yes,52.511434,-2.082279,394513,290397,SO945903,1/1/1980 12:00:00 AM,,205,19,12,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LQ,Yes,52.511884,-2.081248,394583,290447,SO945904,1/1/1980 12:00:00 AM,,203,,,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1LR,No,52.510562,-2.082468,394500,290300,SO945902,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,208,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1LS,Yes,52.511057,-2.082042,394529,290355,SO945903,1/1/1980 12:00:00 AM,,207,7,6,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LT,Yes,52.511209,-2.082529,394496,290372,SO944903,1/1/1980 12:00:00 AM,,206,14,10,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LU,Yes,52.511658,-2.08334,394441,290422,SO944904,1/1/1980 12:00:00 AM,,203,8,4,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LW,No,52.510562,-2.082468,394500,290300,SO945902,12/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,208,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1LX,Yes,52.511736,-2.083762,394412,290430,SO944904,8/1/2005 12:00:00 AM,,203,3,3,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LY,Yes,52.51191,-2.08309,394458,290450,SO944904,1/1/1980 12:00:00 AM,,202,1,1,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1LZ,Yes,52.511961,-2.08279,394478,290455,SO944904,4/1/2017 12:00:00 AM,,202,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1NA,Yes,52.512136,-2.082059,394528,290475,SO945904,12/1/2001 12:00:00 AM,,202,,,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1NB,Yes,52.512376,-2.081744,394549,290501,SO945905,1/1/1980 12:00:00 AM,,201,1,1,"Tipton",2.3,"West Midlands","Dudley (Dudley)"
DY1 1ND,Yes,52.511215,-2.083466,394432,290372,SO944903,1/1/1980 12:00:00 AM,,205,22,21,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NE,Yes,52.511443,-2.083222,394449,290398,SO944903,3/1/2003 12:00:00 AM,,204,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1NF,No,52.511636,-2.089189,394044,290420,SO940904,3/1/1983 12:00:00 AM,2/1/2006 12:00:00 AM,201,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1NG,Yes,52.511299,-2.082986,394465,290382,SO944903,1/1/1980 12:00:00 AM,,205,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1NH,Yes,52.510993,-2.083103,394457,290348,SO944903,1/1/1980 12:00:00 AM,,206,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NJ,Yes,52.511181,-2.083855,394406,290369,SO944903,1/1/1980 12:00:00 AM,,204,8,5,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NL,No,52.510561,-2.083942,394400,290300,SO944902,4/1/1987 12:00:00 AM,12/1/1988 12:00:00 AM,206,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NN,No,52.510561,-2.083942,394400,290300,SO944902,3/1/1988 12:00:00 AM,12/1/1990 12:00:00 AM,206,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NP,Yes,52.510462,-2.084045,394393,290289,SO943902,1/1/1980 12:00:00 AM,,206,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NQ,No,52.511083,-2.082926,394469,290358,SO944903,1/1/1980 12:00:00 AM,7/1/2003 12:00:00 AM,206,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1NS,Yes,52.510381,-2.083853,394406,290280,SO944902,1/1/1980 12:00:00 AM,,207,7,3,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NT,Yes,52.510552,-2.083485,394431,290299,SO944902,1/1/1980 12:00:00 AM,,207,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NU,No,52.510561,-2.083942,394400,290300,SO944902,8/1/1992 12:00:00 AM,7/1/1995 12:00:00 AM,206,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NW,No,52.5111,-2.083855,394406,290360,SO944903,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,204,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1NZ,No,52.509833,-2.083101,394457,290219,SO944902,1/1/1980 12:00:00 AM,2/1/2015 12:00:00 AM,208,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1PA,No,52.508762,-2.085412,394300,290100,SO943900,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,210,,,"Tipton",2.8,"West Midlands","Dudley (Dudley)"
DY1 1PB,Yes,52.510076,-2.083528,394428,290246,SO944902,10/1/1985 12:00:00 AM,,208,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1PD,Yes,52.510355,-2.083131,394455,290277,SO944902,1/1/1980 12:00:00 AM,,207,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PE,No,52.510463,-2.082969,394466,290289,SO944902,1/1/1980 12:00:00 AM,3/1/2013 12:00:00 AM,208,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PF,Yes,52.510657,-2.083318,394442,290310,SO944903,1/1/1980 12:00:00 AM,,207,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PG,Yes,52.51066,-2.083146,394454,290311,SO944903,1/1/1980 12:00:00 AM,,207,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PH,No,52.508762,-2.085412,394300,290100,SO943900,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,210,,,"Tipton",2.8,"West Midlands","Dudley (Dudley)"
DY1 1PJ,Yes,52.510293,-2.081672,394554,290270,SO945902,1/1/1980 12:00:00 AM,,209,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PL,No,52.50987,-2.08201,394531,290223,SO945902,1/1/1980 12:00:00 AM,5/1/2009 12:00:00 AM,210,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PN,Yes,52.509842,-2.082998,394464,290220,SO944902,1/1/1980 12:00:00 AM,,208,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1PP,No,52.511636,-2.089189,394044,290420,SO940904,1/1/1993 12:00:00 AM,5/1/2013 12:00:00 AM,201,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1PQ,Yes,52.510823,-2.082366,394507,290329,SO945903,1/1/1980 12:00:00 AM,,207,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PR,Yes,52.509329,-2.084205,394382,290163,SO943901,1/1/1980 12:00:00 AM,,208,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1PS,Yes,52.509452,-2.084067,394391,290176,SO943901,1/1/1980 12:00:00 AM,,208,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1PT,No,52.510562,-2.082468,394500,290300,SO945902,4/1/1987 12:00:00 AM,12/1/1990 12:00:00 AM,208,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PU,No,52.508762,-2.085412,394300,290100,SO943900,4/1/1987 12:00:00 AM,12/1/1994 12:00:00 AM,210,,,"Tipton",2.8,"West Midlands","Dudley (Dudley)"
DY1 1PW,No,52.510958,-2.082366,394507,290344,SO945903,4/1/1987 12:00:00 AM,6/1/2009 12:00:00 AM,207,,,"Tipton",2.4,"West Midlands","Dudley (Dudley)"
DY1 1PX,No,52.510677,-2.084856,394338,290313,SO943903,1/1/1980 12:00:00 AM,6/1/1998 12:00:00 AM,205,,,"Tipton",2.5,"West Midlands","Dudley (Dudley)"
DY1 1PY,Yes,52.509014,-2.085265,394310,290128,SO943901,1/1/1980 12:00:00 AM,,210,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1PZ,Yes,52.509095,-2.084558,394358,290137,SO943901,7/1/1990 12:00:00 AM,,208,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1QA,No,52.507862,-2.086883,394200,290000,SO942899,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,208,,,"Tipton",2.9,"West Midlands","Dudley (Dudley)"
DY1 1QD,Yes,52.508842,-2.087268,394174,290109,SO941901,1/1/1980 12:00:00 AM,,215,,,"Tipton",2.8,"West Midlands","Dudley (Dudley)"
DY1 1QE,Yes,52.509238,-2.085811,394273,290153,SO942901,1/1/1980 12:00:00 AM,,212,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1QF,Yes,52.509085,-2.086326,394238,290136,SO942901,1/1/1980 12:00:00 AM,,214,,,"Tipton",2.8,"West Midlands","Dudley (Dudley)"
DY1 1QH,No,52.508761,-2.086885,394200,290100,SO942900,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,214,,,"Tipton",2.8,"West Midlands","Dudley (Dudley)"
DY1 1QJ,Yes,52.509679,-2.084898,394335,290202,SO943902,11/1/2002 12:00:00 AM,,209,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1QL,No,52.509661,-2.085414,394300,290200,SO942901,1/1/1992 12:00:00 AM,1/1/1995 12:00:00 AM,209,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1QN,No,52.509661,-2.085414,394300,290200,SO942901,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,209,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1QP,Yes,52.508209,-2.087969,394126,290038,SO941900,1/1/1980 12:00:00 AM,,211,3,2,"Tipton",2.9,"West Midlands","Dudley (Dudley)"
DY1 1QQ,Yes,52.509671,-2.0845,394362,290201,SO943902,1/1/1980 12:00:00 AM,,208,,,"Tipton",2.6,"West Midlands","Dudley (Dudley)"
DY1 1QR,No,52.506961,-2.089828,394000,289900,SO940898,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,200,,,"Tipton",3.1,"West Midlands","Dudley (Dudley)"
DY1 1QS,Yes,52.508595,-2.088191,394111,290081,SO941900,1/1/1980 12:00:00 AM,,213,3,1,"Tipton",2.9,"West Midlands","Dudley (Dudley)"
DY1 1QT,Yes,52.507042,-2.089961,393991,289909,SO939899,1/1/1980 12:00:00 AM,,201,3,1,"Tipton",3.1,"West Midlands","Dudley (Dudley)"
DY1 1QU,Yes,52.505789,-2.093612,393743,289770,SO937897,1/1/1980 12:00:00 AM,,186,30,10,"Tipton",3.3,"West Midlands","Dudley (Dudley)"
DY1 1QW,No,52.507166,-2.091199,393907,289923,SO939899,12/1/1999 12:00:00 AM,8/1/2009 12:00:00 AM,199,,,"Tipton",3.1,"West Midlands","Dudley (Dudley)"
DY1 1QX,No,52.505159,-2.094244,393700,289700,SO937896,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,179,,,"Tipton",3.4,"West Midlands","Dudley (Dudley)"
DY1 1QZ,Yes,52.506067,-2.094688,393670,289801,SO936898,11/1/2015 12:00:00 AM,,185,,,"Tipton",3.3,"West Midlands","Dudley (Dudley)"
DY1 1RB,Yes,52.507528,-2.095732,393599,289963,SO935899,1/1/1980 12:00:00 AM,,190,49,23,"Tipton",3.3,"West Midlands","Dudley (Dudley)"
DY1 1RD,Yes,52.508895,-2.09544,393619,290115,SO936901,1/1/1980 12:00:00 AM,,199,51,17,"Tipton",3.1,"West Midlands","Dudley (Dudley)"
DY1 1RE,Yes,52.510204,-2.092679,393807,290261,SO938902,1/1/1980 12:00:00 AM,,207,67,30,"Tipton",2.9,"West Midlands","Dudley (Dudley)"
DY1 1RH,No,52.510656,-2.089453,394026,290311,SO940903,1/1/1980 12:00:00 AM,8/1/2016 12:00:00 AM,207,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
DY1 1RN,Yes,52.510204,-2.089049,394053,290260,SO940902,4/1/1986 12:00:00 AM,,210,,,"Tipton",2.7,"West Midlands","Dudley (Dudley)"
